Rock Type	Mineral	Z	Elem	Value	SD	Low	High	Kd Type	Reference	Definition	Notes	Inserted
Low Silica Rhyolite	K-Feldspar	37	Rb			.21	.62	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	K-Feldspar	38	Sr			1.48	8.4	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	K-Feldspar	39	Y			.017	.086	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	K-Feldspar	40	Zr			.018	.069	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	K-Feldspar	41	Nb			.01	.15	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	K-Feldspar	56	Ba			1.7	17	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	K-Feldspar	82	Pb			.12	.83	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	25	Mn			.039	.085	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	26	Fe			.12	.18	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	28	Ni			.51	1.3	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	29	Cu			.45	1	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	30	Zn			.041	.061	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	31	Ga			.91	2.02	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	32	Ge			.68	1.6	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	37	Rb			.19	.26	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	38	Sr			1.6	1.68	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	39	Y			.021	.028	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	40	Zr			.003	.036	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	41	Nb			3.4	4.8	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	56	Ba			3.5	18.9	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	82	Pb			.1	.23	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	37	Rb	.32		.32		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	38	Sr	2.3		2.3		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	39	Y	.017		.017		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	40	Zr	.003		.003		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	41	Nb	.004		.004		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	50	Sn	.046		.046		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	55	Cs	.044		.044		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	56	Ba	3.409		3.409		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	57	La	.052		.052		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	58	Ce	.039		.039		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	59	Pr	.027		.027		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	60	Nd	.026		.026		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	62	Sm	.028		.028		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	63	Eu	1.261		1.261		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	64	Gd	.023		.023		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	65	Tb	.02		.02		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	66	Dy	.025		.025		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	67	Ho	.022		.022		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	68	Er	.017		.017		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	70	Yb	.028		.028		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	72	Hf	.009		.009		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	82	Pb	.208		.208		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	90	Th	.007		.007		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Per-Alkaline Trachyte	K-Feldspar	92	U	.017		.017		Phenocryst-Matrix	Larsen 1979	Solid-Melt		12-DEC-2000
Quartz Latite	K-Feldspar	82	Pb			.98	1.1	Phenocryst-Matrix	Leeman 1979	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	82	Pb			.84	1.37	Phenocryst-Matrix	Leeman 1979	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	21	Sc	.029		.029		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	37	Rb	.4		.4		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	40	Zr	.36		.36		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	55	Cs	.024		.024		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	56	Ba	22		22		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	57	La	.129		.129		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	58	Ce	.065		.065		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	60	Nd	.054		.054		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	62	Sm	.026		.026		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	63	Eu	9.06		9.06		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	65	Tb	.018		.018		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	70	Yb	.015		.015		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	71	Lu	.012		.012		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	72	Hf	.034		.034		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	73	Ta	.015		.015		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	90	Th	.022		.022		Phenocryst-Matrix	Leeman & Phelps 1981	Solid-Melt		12-DEC-2000
Synthetic Granite	K-Feldspar	37	Rb			.77	1.1	Experimental	Long 1978	Solid-Melt		12-DEC-2000
Synthetic Granite	K-Feldspar	38	Sr			1.2	5	Experimental	Long 1978	Solid-Melt		12-DEC-2000
Synthetic Granite	K-Feldspar	56	Ba			6.4	14	Experimental	Long 1978	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	21	Sc			.024	.059	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	25	Mn			.011	.035	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	26	Fe			.11	.2	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	27	Co			.09	.39	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	30	Zn			.041	.09	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	37	Rb			.31	.74	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	55	Cs			.009	.061	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	56	Ba			1	6.7	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	57	La			.037	.111	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	58	Ce			.031	.095	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	60	Nd			.013	.093	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	62	Sm			.014	.0458	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	63	Eu			2	3.5	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	65	Tb			.012	.092	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	66	Dy			.006	.15	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	70	Yb			.005	.024	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	71	Lu			.008	.07	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	72	Hf			.0052	.031	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	73	Ta			.0045	.029	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	90	Th			.0095	.0253	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	92	U			.008	.037	Phenocryst-Matrix	Mahood & Hildreth 1983	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	21	Sc			.01	.04	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	37	Rb			1.2	2.4	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	38	Sr			4.5	7.3	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	40	Zr			.01	.05	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	55	Cs			.11	.37	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	56	Ba			4.9	24	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	57	La			.07	.1	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	58	Ce			.02	.06	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	60	Nd			.03	.04	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	62	Sm			.02	.04	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	63	Eu			3.3	6.5	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	65	Tb			.01	.06	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	66	Dy			.04	.09	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	70	Yb			.03	.04	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	71	Lu			.02	.04	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	72	Hf			.02	.05	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	73	Ta			.001	.02	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	82	Pb			.99	4.1	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	90	Th			.02	.03	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	92	U			.04	.07	Phenocryst-Matrix	Nash & Crecraft 1985	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	K-Feldspar	37	Rb	.38		.38		Phenocryst-Matrix	Noble & Hedge 1970	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Sanidine, K-Feldspar	37	Rb			.25	.45	Phenocryst-Matrix	Noble & Hedge 1970	Solid-Melt		12-DEC-2000
Per-Aluminous Rhyolite	K-Feldspar	37	Rb			.27	.32	Phenocryst-Matrix	Noble & Hedge 1970	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	37	Rb			.32	.38	Phenocryst-Matrix	Noble & Hedge 1970	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	37	Rb	.39		.39		Phenocryst-Matrix	Noble & Hedge 1970	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	19	K	1.49		1.49		Phenocryst-Matrix	Philpotts & Schnetzler 1970	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	37	Rb	.659		.659		Phenocryst-Matrix	Philpotts & Schnetzler 1970	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	38	Sr	3.87		3.87		Phenocryst-Matrix	Philpotts & Schnetzler 1970	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	56	Ba	6.12		6.12		Phenocryst-Matrix	Philpotts & Schnetzler 1970	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	58	Ce	.044		.044		Phenocryst-Matrix	Schnetzler & Philpotts 1970	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	60	Nd	.025		.025		Phenocryst-Matrix	Schnetzler & Philpotts 1970	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	62	Sm	.018		.018		Phenocryst-Matrix	Schnetzler & Philpotts 1970	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	63	Eu	1.13		1.13		Phenocryst-Matrix	Schnetzler & Philpotts 1970	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	64	Gd	.011		.011		Interpolated	Schnetzler & Philpotts 1970	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	66	Dy	.97		.97		Phenocryst-Matrix	Schnetzler & Philpotts 1970	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	68	Er	.162		.162		Phenocryst-Matrix	Schnetzler & Philpotts 1970	Solid-Melt		12-DEC-2000
Rhyolite	K-Feldspar	70	Yb	.012		.012		Phenocryst-Matrix	Schnetzler & Philpotts 1970	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	20	Ca			.06	.92	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	30	Zn			.041	.098	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	37	Rb			.28	.74	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	38	Sr			2	6	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	42	Mo	.2		.2		Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	55	Cs			.002	.061	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	56	Ba			1	44	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	57	La			.026	.15	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	58	Ce			.017	.095	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	60	Nd			.009	.093	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	62	Sm			.0024	.046	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	63	Eu			1.6	9.6	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	65	Tb			.012	.092	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	70	Yb			.002	.024	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	71	Lu			.003	.07	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	72	Hf			.0052	.042	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	73	Ta			.0007	.029	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	90	Th			.0023	.028	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
High Silica Rhyolite	K-Feldspar	92	U			.002	.037	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	20	Ca			.13	.25	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	37	Rb			1.2	1.8	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	38	Sr			4.5	7.3	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	55	Cs			.11	.16	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	56	Ba			7.2	24	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	57	La			.07	.08	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	58	Ce			.02	.04	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	60	Nd			.03	.04	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	62	Sm	.02		.02		Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	63	Eu			3.3	6.5	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	65	Tb			.01	.02	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	70	Yb	.03		.03		Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	71	Lu			.02	.04	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	72	Hf			.02	.05	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	73	Ta			.001	.01	Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	90	Th	.02		.02		Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Rhyolite-Dacite	K-Feldspar	92	U	.04		.04		Phenocryst-Matrix	Stix & Gorton 1990	Solid-Melt		12-DEC-2000
Basanite	Orthopyroxene	3	Li	.28	.02			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	4	Be	.06	.02			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	5	B				.0003	Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	12	Mg	3.4	.12			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	13	Al	.43	.02			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	15	P	.007	.002			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	20	Ca	.19	0			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	21	Sc	.64	0			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	22	Ti	.1	0			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	23	V	1.65	.06			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	24	Cr	7.78	.65			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	27	Co	2.06	.08			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	28	Ni	11.3	1.7			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	29	Cu	2.8	0			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	30	Zn	.66	.03			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	31	Ga	.38	.02			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	32	Ge	1.36	.07			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	33	As				.006	Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	37	Rb	.0038	.0004			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	38	Sr	.0019	.0001			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	39	Y	.046	.003			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	40	Zr	.0099	.0005			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	41	Nb	.0007	.0001			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	42	Mo	.0039	.0003			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	47	Ag				.008	Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	48	Cd	.48	.08			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	49	In	.24	.01			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	50	Sn	.015	.003			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	51	Sb	.0011	.0002			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	55	Cs	.0009	.0002			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	56	Ba	.0036	.0003			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	57	La	.0006	.0001			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	58	Ce	.0017	.0002			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	60	Nd	.004	.0007			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	62	Sm	.011	0			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	65	Tb	.03	.002			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	67	Ho	.048	.002			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	69	Tm	.071	.003			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	70	Yb	.077	.035			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	71	Lu	.09	.004			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	72	Hf	.017	.002			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
Basanite	Orthopyroxene	73	Ta	.0008	.0002			Experimental	Adam & Green 2006	Solid-Melt		08-DEC-2008
